seuil,code,classe,famille,points,proches,pct
100,RES-114,RR,RES-*,24,11,45.8
100,RES-47,RR,RES-*,24,11,45.8
100,RES-759,RR,RES-*,111,51,45.9
100,test,RR,autre,281,130,46.3
100,RES-930,RR,RES-*,29,14,48.3
100,RES-941,RR,RES-*,45,22,48.9
100,RES-438,RR,RES-*,28,14,50.0
100,RES-283,RR,RES-*,4,2,50.0
100,RES-421,RR,RES-*,2,1,50.0
100,RES-707,RR,RES-*,22,11,50.0
100,RES-983,RR,RES-*,69,36,52.2
100,RES-939,RR,RES-*,28,15,53.6
100,RES-464,RR,RES-*,11,6,54.5
100,GN N0041 2-1432,RN,GN N*,108,59,54.6
100,RES-998,RR,RES-*,45,25,55.6
100,RES-623,RR,RES-*,16,9,56.3
100,GN N0024 1-1514,RN,GN N*,100,57,57.0
100,RES-940,RR,RES-*,46,27,58.7
100,RES-997,RR,RES-*,22,13,59.1
100,RES-397,RR,RES-*,20,13,65.0
100,RES-5,RR,RES-*,13,9,69.2
100,RES-765,RR,RES-*,36,25,69.4
100,RES-827,RR,RES-*,37,26,70.3
100,GN N0028 2-1235,RN,GN N*,11,8,72.7
100,GN N0035 1-1546,RN,GN N*,97,71,73.2
100,GN N0024 1-1404,RN,GN N*,147,110,74.8
100,KA. 032,RU,autre,4,3,75.0
100,GN N0030 2-1412,RN,GN N*,135,102,75.6
100,GN N0008 2,RN,GN N*,79,60,75.9
100,GN N0006 2-1529,RN,GN N*,76,59,77.6
100,GN N0015 1-1305,RN,GN N*,45,35,77.8
100,RES-788,RR,RES-*,14,11,78.6
100,RES-711,RR,RES-*,15,12,80.0
100,RES-239,RR,RES-*,15,12,80.0
100,GN N0031 1-1491,RN,GN N*,125,101,80.8
100,GN N0009 1,RN,GN N*,124,101,81.5
100,GN N0042 1,RN,GN N*,81,68,84.0
100,GN N0024 1-1399,RN,GN N*,13,11,84.6
100,GN N0038 2-1559,RN,GN N*,112,95,84.8
100,GN N0014 1-1422,RN,GN N*,72,62,86.1
100,GN N0035 1,RN,GN N*,86,76,88.4
100,GN N0001 2-1221,RN,GN N*,55,49,89.1
100,GN N0006 2-1530,RN,GN N*,84,76,90.5
100,GN N0032 1-1510,RN,GN N*,95,87,91.6
100,GN N0002 7-1255,RN,GN N*,62,57,91.9
100,GN N0022 1-1568,RN,GN N*,53,49,92.5
100,GN N0015 1-1308,RN,GN N*,69,64,92.8
100,GN N0005 4,RN,GN N*,54,51,94.4
100,GN N0005 4-1323,RN,GN N*,55,52,94.5
100,GN N0032 1-1512,RN,GN N*,130,123,94.6
100,GN N0007 1-1304,RN,GN N*,62,59,95.2
100,GN N0032 1,RN,GN N*,86,82,95.3
100,GN N0023 2,RN,GN N*,84,81,96.4
100,GN N0038 1,RN,GN N*,113,109,96.5
100,GN N0001 6-1087,RN,GN N*,115,111,96.5
100,GN N0001 3-1069,RN,GN N*,30,29,96.7
100,GN N0001 6-1454,RN,GN N*,124,120,96.8
100,GN N0031 1-1490,RN,GN N*,124,120,96.8
100,GN N0018 1-1468,RN,GN N*,63,61,96.8
100,GN N0009 1-1334,RN,GN N*,32,31,96.9
100,GN N0035 1-1550,RN,GN N*,69,67,97.1
100,GN N0007 2,RN,GN N*,68,66,97.1
100,GN N0022 2,RN,GN N*,36,35,97.2
100,GN N0025 1,RN,GN N*,36,35,97.2
100,GN N0024 1-1513,RN,GN N*,121,118,97.5
100,GN N0025 1-1363,RN,GN N*,85,83,97.6
100,GN N0004 1-1181,RN,GN N*,43,42,97.7
100,GN N0007 1-1302,RN,GN N*,90,88,97.8
100,GN N0001 7,RN,GN N*,97,95,97.9
100,GN N0005 4-1306,RN,GN N*,48,47,97.9
100,GN N0039 1-1502,RN,GN N*,52,51,98.1
100,GN N0031 1-1509,RN,GN N*,121,119,98.3
100,GN N0005 4-1552,RN,GN N*,115,113,98.3
100,GN N0030 2-1312,RN,GN N*,147,145,98.6
100,GN N0034 1-1447,RN,GN N*,72,71,98.6
100,GN N0013 1-1408,RN,GN N*,95,94,98.9
100,GN N0025 1-1360,RN,GN N*,103,102,99.0
100,GN N0005 5-1444,RN,GN N*,104,103,99.0
100,GN N0022 3-1372,RN,GN N*,113,112,99.1
100,GN N0034 1-1565,RN,GN N*,107,106,99.1
100,GN N0002 1-1104,RN,GN N*,122,121,99.2
100,GN N0007 1-1303,RN,GN N*,146,145,99.3
100,DI 002-w1096262465,RU,autre,1,1,100.0
100,GN N0001 9,RN,GN N*,10,10,100.0
100,GN N0001 4-1073,RN,GN N*,53,53,100.0
100,GN N0001 2-1222,RN,GN N*,20,20,100.0
100,KA 007,RU,autre,2,2,100.0
100,GN N0002 6-1463,RN,GN N*,35,35,100.0
100,GN N0003 1-1189,RN,GN N*,66,66,100.0
100,RN1-OSM-10,RN,*-OSM-*,4,4,100.0
100,GN N0002 4-1128,RN,GN N*,39,39,100.0
100,GN N0001 9-1575,RN,GN N*,90,90,100.0
100,GN N0034 2,RN,GN N*,84,84,100.0
100,GN N0008 1-1345,RN,GN N*,40,40,100.0
100,GN N0001 3-1064,RN,GN N*,34,34,100.0
100,RN5-OSM-88,RN,*-OSM-*,1,1,100.0
100,MA. 006-w605957605,RU,autre,7,7,100.0
100,GN N0004 2-1183,RN,GN N*,51,51,100.0
100,GN N0003 1-1448,RN,GN N*,125,125,100.0
100,GN N0022 1-1578,RN,GN N*,106,106,100.0
100,RN1-OSM-17,RN,*-OSM-*,8,8,100.0
100,RN1-OSM-21,RN,*-OSM-*,9,9,100.0
100,GN N0034 1-1453,RN,GN N*,87,87,100.0
100,GN N0003 3,RN,GN N*,26,26,100.0
100,GN N0026 1-1492,RN,GN N*,77,77,100.0
100,GN N0001 8-1289,RN,GN N*,137,137,100.0
100,GN N0004 2-1489,RN,GN N*,45,45,100.0
100,GN N0023 1-1499,RN,GN N*,116,116,100.0
100,GN N0038 1-1562,RN,GN N*,74,74,100.0
100,GN N0022 2-1396,RN,GN N*,136,136,100.0
100,GN N0008 1-1459,RN,GN N*,14,14,100.0
100,GN N0027 2-1237,RN,GN N*,61,61,100.0
100,GN N0002 6-1460,RN,GN N*,9,9,100.0
100,GN N000110-1256,RN,GN N*,27,27,100.0
100,KA. 050-w38698336,RU,autre,1,1,100.0
100,DI 814-w38649509,RU,autre,1,1,100.0
100,RN25-OSM-4,RN,*-OSM-*,31,31,100.0
100,GN N0021 2-1553,RN,GN N*,91,91,100.0
100,GN N0021 2-1554,RN,GN N*,93,93,100.0
100,GN N0001 6-1088,RN,GN N*,77,77,100.0
100,GN N0010 1-1272,RN,GN N*,73,73,100.0
100,GN N0001 9-1576,RN,GN N*,63,63,100.0
100,GN N0030 2,RN,GN N*,43,43,100.0
100,KA 094,RU,autre,5,5,100.0
100,GN N0026 1,RN,GN N*,58,58,100.0
100,GN N0002 4-1127,RN,GN N*,51,51,100.0
100,GN N0040 1-1375,RN,GN N*,15,15,100.0
100,GN N0022 3-1378,RN,GN N*,89,89,100.0
100,GN N0006 3-1160,RN,GN N*,75,75,100.0
100,GN N0001 3-1216,RN,GN N*,136,136,100.0
100,GN N0028 1-1230,RN,GN N*,56,56,100.0
100,GN N0001 6-1299,RN,GN N*,16,16,100.0
100,GN N0030 1-1245,RN,GN N*,52,52,100.0
100,GN N0003 3-1481,RN,GN N*,31,31,100.0
100,GN N0002 5-1138,RN,GN N*,40,40,100.0
100,GN N0005 6,RN,GN N*,126,126,100.0
100,GN N0002 5-1136,RN,GN N*,123,123,100.0
100,GN N0002 3-1121,RN,GN N*,49,49,100.0
100,GN N0004 1-1103,RN,GN N*,12,12,100.0
100,GN N0008 1-1455,RN,GN N*,64,64,100.0
100,GN N0001 9-1526,RN,GN N*,36,36,100.0
100,GN N0029 1,RN,GN N*,87,87,100.0
100,GN N0010 1-1293,RN,GN N*,69,69,100.0
100,RN1-OSM-13,RN,*-OSM-*,28,28,100.0
100,GN N0002 2-1108,RN,GN N*,60,60,100.0
100,GN N0012 1-1493,RN,GN N*,75,75,100.0
100,GN N0010 2,RN,GN N*,11,11,100.0
100,KA 086,RU,autre,5,5,100.0
100,RN25-OSM-13,RN,*-OSM-*,45,45,100.0
100,MA 784,RU,autre,11,11,100.0
100,GN N0027 1-1317,RN,GN N*,90,90,100.0
100,RN1-OSM-15,RN,*-OSM-*,24,24,100.0
100,GN N0002 2-1115,RN,GN N*,20,20,100.0
100,RN22-OSM-11,RN,*-OSM-*,17,17,100.0
100,GN N0032 1-1511,RN,GN N*,112,112,100.0
100,GN N0039 1-1500,RN,GN N*,56,56,100.0
100,GN N0024 2-1355,RN,GN N*,97,97,100.0
100,GN N0005 4-1322,RN,GN N*,86,86,100.0
100,GN N0029 1-1437,RN,GN N*,98,98,100.0
100,GN N0005 2-1169,RN,GN N*,43,43,100.0
100,GN N0001 3-1226,RN,GN N*,16,16,100.0
100,GN N0006 1-1534,RN,GN N*,84,84,100.0
100,GN N0033 1-1281,RN,GN N*,101,101,100.0
100,GN N0002 4-1129,RN,GN N*,107,107,100.0
100,GN N0030 2-1543,RN,GN N*,108,108,100.0
100,GN N0001 5-1519,RN,GN N*,97,97,100.0
100,GN N0018 1,RN,GN N*,53,53,100.0
100,GN N0004 1-1173,RN,GN N*,47,47,100.0
100,GN N0001 3-1063,RN,GN N*,34,34,100.0
100,GN N0002 6,RN,GN N*,15,15,100.0
100,GN N0001 2,RN,GN N*,25,25,100.0
100,GN N0037 1-1446,RN,GN N*,81,81,100.0
100,GN N0030 1-1244,RN,GN N*,78,78,100.0
100,RN6-OSM-11,RN,*-OSM-*,6,6,100.0
100,GN N0001 3-1214,RN,GN N*,53,53,100.0
100,GN N0002 1-1094,RN,GN N*,73,73,100.0
100,GN N0027 2-1241,RN,GN N*,91,91,100.0
100,GN N0009 2-1328,RN,GN N*,75,75,100.0
100,RN1-OSM-5,RN,*-OSM-*,33,33,100.0
100,MA 784-w264627784,RU,autre,1,1,100.0
100,RN25-OSM-0,RN,*-OSM-*,40,40,100.0
100,GN N0026 1-1411,RN,GN N*,80,80,100.0
100,GN N0022 2-1361,RN,GN N*,15,15,100.0
100,RN30-OSM-41,RN,*-OSM-*,28,28,100.0
100,GN N0007 1,RN,GN N*,133,133,100.0
100,GN N0009 1-1337,RN,GN N*,47,47,100.0
100,GN N0035 1-1548,RN,GN N*,62,62,100.0
100,GN N0022 3-1373,RN,GN N*,28,28,100.0
100,GN N0041 1-1438,RN,GN N*,56,56,100.0
100,GN N0001 8,RN,GN N*,87,87,100.0
100,GN N0005 3-1177,RN,GN N*,31,31,100.0
100,GN N0023 1-1573,RN,GN N*,102,102,100.0
100,RN1-OSM-3,RN,*-OSM-*,26,26,100.0
100,GN N0031 1-1507,RN,GN N*,88,88,100.0
100,GN N0009 3,RN,GN N*,99,99,100.0
100,GN N0005 2-1168,RN,GN N*,31,31,100.0
100,GN N0029 1-1428,RN,GN N*,83,83,100.0
100,DI 256,RU,autre,9,9,100.0
100,GN N0003 3-1186,RN,GN N*,71,71,100.0
100,RN30-OSM-13,RN,*-OSM-*,29,29,100.0
100,GN N0027 1-1315,RN,GN N*,63,63,100.0
100,GN N0022 3-1377,RN,GN N*,79,79,100.0
100,GN N0033 1-1279,RN,GN N*,103,103,100.0
100,GN N0001 3-1068,RN,GN N*,56,56,100.0
100,GN N0018 1-1466,RN,GN N*,92,92,100.0
100,GN N0003 3-1057,RN,GN N*,37,37,100.0
100,GN N0002 7-1254,RN,GN N*,73,73,100.0
100,GN N0024 2,RN,GN N*,61,61,100.0
100,GN N0002 3-1124,RN,GN N*,47,47,100.0
100,GN N0009 3-1474,RN,GN N*,116,116,100.0
100,GN N0027 2-1243,RN,GN N*,84,84,100.0
100,GN N0006 1-1144,RN,GN N*,76,76,100.0
100,GN N0002 2-1114,RN,GN N*,26,26,100.0
100,GN N0022 3-1379,RN,GN N*,19,19,100.0
100,GN N0024 2-1352,RN,GN N*,100,100,100.0
100,GN N0010 1-1271,RN,GN N*,111,111,100.0
100,GN N0027 1-1228,RN,GN N*,50,50,100.0
100,GN N0023 1,RN,GN N*,119,119,100.0
100,RN24-OSM-0,RN,*-OSM-*,12,12,100.0
100,DI 814-w269147253,RU,autre,1,1,100.0
100,GN N0021 2,RN,GN N*,128,128,100.0
100,GN N0040 1-1385,RN,GN N*,74,74,100.0
100,GN N0025 1-1366,RN,GN N*,67,67,100.0
100,RN1-OSM-33,RN,*-OSM-*,6,6,100.0
100,GN N0022 3-1376,RN,GN N*,32,32,100.0
100,GN N0002 4-1130,RN,GN N*,97,97,100.0
100,RN31-OSM-15,RN,*-OSM-*,15,15,100.0
100,GN N0006 1-1151,RN,GN N*,25,25,100.0
100,GN N0012 1-1515,RN,GN N*,143,143,100.0
100,GN N0001 4-1074,RN,GN N*,91,91,100.0
100,GN N0001 3-1061,RN,GN N*,27,27,100.0
100,GN N0003 4-1206,RN,GN N*,13,13,100.0
100,GN N0001 8-1291,RN,GN N*,109,109,100.0
100,GN N0006 1-1131,RN,GN N*,54,54,100.0
100,RN30-OSM-56,RN,*-OSM-*,6,6,100.0
100,GN N0002 1-1527,RN,GN N*,93,93,100.0
100,GN N0002 5-1140,RN,GN N*,37,37,100.0
100,GN N0002 2-1110,RN,GN N*,54,54,100.0
100,GN N0006 2-1219,RN,GN N*,78,78,100.0
100,GN N0040 1,RN,GN N*,13,13,100.0
100,GN N0006 1-1141,RN,GN N*,38,38,100.0
100,RN15-OSM-0,RN,*-OSM-*,37,37,100.0
100,GN N0001 8-1290,RN,GN N*,87,87,100.0
100,RN29-OSM-21,RN,*-OSM-*,23,23,100.0
100,GN N0025 1-1368,RN,GN N*,37,37,100.0
100,GN N0005 2-1170,RN,GN N*,36,36,100.0
100,GN N0013 1,RN,GN N*,98,98,100.0
100,GN N0024 2-1348,RN,GN N*,31,31,100.0
100,GN N0003 5-1388,RN,GN N*,37,37,100.0
100,DI 814-w269147255,RU,autre,2,2,100.0
100,RN22-OSM-9,RN,*-OSM-*,66,66,100.0
100,GN N0014 1-1421,RN,GN N*,50,50,100.0
100,RN1-OSM-26,RN,*-OSM-*,64,64,100.0
100,RN29-OSM-4,RN,*-OSM-*,95,95,100.0
100,GN N0003 3-1199,RN,GN N*,113,113,100.0
100,GN N0006 1-1150,RN,GN N*,45,45,100.0
100,RN1-OSM-16,RN,*-OSM-*,15,15,100.0
100,GN N0008 1,RN,GN N*,24,24,100.0
100,GN N0031 1-1301,RN,GN N*,110,110,100.0
100,DI 814-w140785572,RU,autre,9,9,100.0
100,GN N0022 2-1397,RN,GN N*,46,46,100.0
100,GN N0001 4-1071,RN,GN N*,70,70,100.0
100,GN N0001 3-1217,RN,GN N*,31,31,100.0
100,GN N0003 1-1187,RN,GN N*,32,32,100.0
100,GN N0001 8-1287,RN,GN N*,53,53,100.0
100,GN N0002 3-1118,RN,GN N*,23,23,100.0
100,GN N0002 5,RN,GN N*,34,34,100.0
100,GN N0021 1-1153,RN,GN N*,25,25,100.0
100,GN N0031 1-1535,RN,GN N*,98,98,100.0
100,GN N0002 2-1109,RN,GN N*,55,55,100.0
100,GN N0018 1-1467,RN,GN N*,69,69,100.0
100,GN N0026 1-1475,RN,GN N*,96,96,100.0
100,GN N0018 2-1520,RN,GN N*,136,136,100.0
100,GN N0001 7-1478,RN,GN N*,42,42,100.0
100,RN1-OSM-7,RN,*-OSM-*,37,37,100.0
100,GN N0036 1-1417,RN,GN N*,32,32,100.0
100,GN N0026 1-1560,RN,GN N*,87,87,100.0
100,GN N0001 2-1058,RN,GN N*,82,82,100.0
100,GN N0009 2-1327,RN,GN N*,115,115,100.0
100,GN N0002 6-1462,RN,GN N*,46,46,100.0
100,GN N0001 7-1297,RN,GN N*,141,141,100.0
100,RN25-OSM-18,RN,*-OSM-*,19,19,100.0
100,GN N0003 2,RN,GN N*,44,44,100.0
100,KA 080,RU,autre,7,7,100.0
100,GN N0006 1,RN,GN N*,66,66,100.0
100,GN N0027 1-1314,RN,GN N*,45,45,100.0
100,GN N0021 1-1192,RN,GN N*,60,60,100.0
100,GN N0028 1,RN,GN N*,31,31,100.0
100,GN N0005 5-1211,RN,GN N*,60,60,100.0
100,GN N0005 2,RN,GN N*,26,26,100.0
100,KA. 035,RU,autre,2,2,100.0
100,GN N0005 2-1175,RN,GN N*,36,36,100.0
100,GN N0010 1-1292,RN,GN N*,63,63,100.0
100,GN N0005 3-1178,RN,GN N*,59,59,100.0
100,GN N0030 2-1494,RN,GN N*,144,144,100.0
100,GN N0031 1-1298,RN,GN N*,136,136,100.0
100,GN N0002 1-1097,RN,GN N*,78,78,100.0
100,GN N0005 1-1164,RN,GN N*,80,80,100.0
100,GN N0021 1,RN,GN N*,23,23,100.0
100,GN N0002 1-1531,RN,GN N*,74,74,100.0
100,GN N0027 1-1318,RN,GN N*,33,33,100.0
100,GN N0011 1-1269,RN,GN N*,36,36,100.0
100,GN N0040 1-1430,RN,GN N*,119,119,100.0
100,GN N0026 1-1410,RN,GN N*,77,77,100.0
100,GN N0028 1-1231,RN,GN N*,68,68,100.0
100,GN N0006 2-1218,RN,GN N*,58,58,100.0
100,GN N0001 0-1567,RN,GN N*,82,82,100.0
100,GN N0010 1,RN,GN N*,19,19,100.0
100,RN22-OSM-13,RN,*-OSM-*,53,53,100.0
100,GN N0001 4-1079,RN,GN N*,25,25,100.0
100,GN N0022 2-1362,RN,GN N*,15,15,100.0
100,GN N0006 1-1147,RN,GN N*,113,113,100.0
100,RN20-OSM-0,RN,*-OSM-*,11,11,100.0
100,GN N0028 2-1234,RN,GN N*,36,36,100.0
100,GN N0001 1-1054,RN,GN N*,28,28,100.0
100,GN N0001 7-1537,RN,GN N*,108,108,100.0
100,RES-333,RR,RES-*,1,1,100.0
100,GN N0030 1-1313,RN,GN N*,127,127,100.0
100,GN N0031 1,RN,GN N*,102,102,100.0
100,RES-431,RR,RES-*,1,1,100.0
100,GN N0004 2-1184,RN,GN N*,37,37,100.0
100,RN30-OSM-58,RN,*-OSM-*,14,14,100.0
100,GN N0003 5,RN,GN N*,86,86,100.0
100,GN N0010 2-1264,RN,GN N*,52,52,100.0
100,GN N0006 3,RN,GN N*,90,90,100.0
100,GN N0003 5-1386,RN,GN N*,68,68,100.0
100,GN N0017 1-1250,RN,GN N*,117,117,100.0
100,RN1-OSM-32,RN,*-OSM-*,10,10,100.0
100,RN1-OSM-70,RN,*-OSM-*,28,28,100.0
100,GN N0001 9-1523,RN,GN N*,65,65,100.0
100,GN N0002 1-1093,RN,GN N*,99,99,100.0
100,GN N0002 3-1213,RN,GN N*,57,57,100.0
100,GN N0012 1,RN,GN N*,80,80,100.0
100,GN N0004 1-1180,RN,GN N*,68,68,100.0
100,RN1-OSM-9,RN,*-OSM-*,23,23,100.0
100,GN N0001 3,RN,GN N*,52,52,100.0
100,GN N0027 2-1239,RN,GN N*,147,147,100.0
100,GN N0001 2-1059,RN,GN N*,146,146,100.0
100,GN N0002 3,RN,GN N*,38,38,100.0
100,GN N0009 2-1329,RN,GN N*,127,127,100.0
100,GN N0009 1-1343,RN,GN N*,61,61,100.0
100,GN N0019 1,RN,GN N*,62,62,100.0
100,GN N000110-1260,RN,GN N*,72,72,100.0
100,RN4-OSM-5,RN,*-OSM-*,76,76,100.0
100,GN N0005 3,RN,GN N*,8,8,100.0
100,RN31-OSM-11,RN,*-OSM-*,7,7,100.0
100,GN N0001 2-1223,RN,GN N*,22,22,100.0
100,GN N0003 5-1392,RN,GN N*,62,62,100.0
100,GN N0008 1-1458,RN,GN N*,31,31,100.0
100,GN N0008 1-1335,RN,GN N*,68,68,100.0
100,RN25-OSM-5,RN,*-OSM-*,95,95,100.0
100,GN N0029 1-1427,RN,GN N*,63,63,100.0
100,GN N0001 4-1072,RN,GN N*,95,95,100.0
100,GN N0001 6,RN,GN N*,73,73,100.0
100,DI 814-w140785577,RU,autre,2,2,100.0
100,DI 814-w1097249164,RU,autre,1,1,100.0
100,GN N0002 1-1101,RN,GN N*,55,55,100.0
100,GN N0005 4-1316,RN,GN N*,54,54,100.0
100,GN N0028 2-1472,RN,GN N*,52,52,100.0
100,RN4-OSM-6,RN,*-OSM-*,3,3,100.0
100,RN30-OSM-35,RN,*-OSM-*,5,5,100.0
100,GN N0001 3-1065,RN,GN N*,20,20,100.0
100,RN33-OSM-8,RN,*-OSM-*,3,3,100.0
100,GN N0022 3-1351,RN,GN N*,44,44,100.0
100,GN N0016 1,RN,GN N*,72,72,100.0
100,GN N0005 3-1452,RN,GN N*,31,31,100.0
100,GN N0033 1-1277,RN,GN N*,101,101,100.0
100,GN N0003 1-1188,RN,GN N*,40,40,100.0
100,GN N0030 2-1544,RN,GN N*,54,54,100.0
100,GN N0001 8-1288,RN,GN N*,56,56,100.0
100,GN N0007 2-1307,RN,GN N*,95,95,100.0
100,RES-281,RR,RES-*,4,4,100.0
100,GN N0021 1-1116,RN,GN N*,22,22,100.0
100,GN N0004 2,RN,GN N*,35,35,100.0
100,GN N0005 4-1321,RN,GN N*,32,32,100.0
100,DI. 002,RU,autre,1,1,100.0
100,GN N0005 6-1179,RN,GN N*,83,83,100.0
100,GN N0030 2-1249,RN,GN N*,62,62,100.0
100,GN N0012 1-1508,RN,GN N*,129,129,100.0
100,RN29-OSM-5,RN,*-OSM-*,67,67,100.0
100,GN N0018 2-1482,RN,GN N*,137,137,100.0
100,GN N0011 1-1268,RN,GN N*,96,96,100.0
100,GN N0003 3-1158,RN,GN N*,52,52,100.0
100,GN N0024 2-1354,RN,GN N*,123,123,100.0
100,GN N0002 7-1294,RN,GN N*,19,19,100.0
100,GN N0025 2-1369,RN,GN N*,71,71,100.0
100,RN1-OSM-4,RN,*-OSM-*,11,11,100.0
100,RN1-OSM-6,RN,*-OSM-*,26,26,100.0
100,GN N0002 3-1212,RN,GN N*,48,48,100.0
100,GN N0024 2-1338,RN,GN N*,67,67,100.0
100,RN1-OSM-1,RN,*-OSM-*,12,12,100.0
100,GN N0006 2,RN,GN N*,130,130,100.0
100,GN N0001 3-1066,RN,GN N*,36,36,100.0
100,GN N0003 5-1389,RN,GN N*,78,78,100.0
100,GN N0002 5-1135,RN,GN N*,85,85,100.0
100,GN N0039 1,RN,GN N*,129,129,100.0
100,GN N0017 1,RN,GN N*,65,65,100.0
100,GN N0034 1-1564,RN,GN N*,52,52,100.0
100,GN N0034 1,RN,GN N*,58,58,100.0
100,GN N0001 3-1225,RN,GN N*,26,26,100.0
100,GN N0002 2-1577,RN,GN N*,7,7,100.0
100,RN25-OSM-11,RN,*-OSM-*,9,9,100.0
100,GN N0026 1-1558,RN,GN N*,44,44,100.0
100,GN N0010 1-1037,RN,GN N*,42,42,100.0
100,KA. 050-w38652599,RU,autre,4,4,100.0
100,GN N0001 4-1082,RN,GN N*,72,72,100.0
100,GN N0001 7-1538,RN,GN N*,62,62,100.0
100,GN N0004 1,RN,GN N*,24,24,100.0
100,GN N0015 1,RN,GN N*,63,63,100.0
100,GN N0023 1-1574,RN,GN N*,79,79,100.0
100,RN1-OSM-2,RN,*-OSM-*,22,22,100.0
100,GN N0002 5-1533,RN,GN N*,92,92,100.0
100,GN N0025 1-1357,RN,GN N*,78,78,100.0
100,GN N0003 1,RN,GN N*,21,21,100.0
100,GN N0023 1-1503,RN,GN N*,63,63,100.0
100,GN N0005 5-1528,RN,GN N*,88,88,100.0
100,GN N0024 2-1347,RN,GN N*,77,77,100.0
100,DI 002,RU,autre,10,10,100.0
100,GN N0030 2-1414,RN,GN N*,123,123,100.0
100,GN N0001 7-1476,RN,GN N*,101,101,100.0
100,GN N0042 2-1471,RN,GN N*,92,92,100.0
100,GN N0017 1-1276,RN,GN N*,127,127,100.0
100,GN N0040 1-1429,RN,GN N*,43,43,100.0
100,GN N0001 9-1090,RN,GN N*,54,54,100.0
100,GN N0027 1-1319,RN,GN N*,36,36,100.0
100,GN N0024 1,RN,GN N*,24,24,100.0
100,GN N0017 1-1285,RN,GN N*,119,119,100.0
100,GN N0001 5-1518,RN,GN N*,123,123,100.0
100,GN N0037 1-1542,RN,GN N*,71,71,100.0
100,GN N000110,RN,GN N*,9,9,100.0
100,MA. 006,RU,autre,1,1,100.0
100,KA. 080,RU,autre,2,2,100.0
100,GN N0010 1-1270,RN,GN N*,41,41,100.0
100,GN N0005 5-1445,RN,GN N*,57,57,100.0
100,RN1-OSM-18,RN,*-OSM-*,25,25,100.0
100,GN N0002 3-1122,RN,GN N*,46,46,100.0
100,GN N0001 2-1220,RN,GN N*,15,15,100.0
100,GN N0002 2-1107,RN,GN N*,133,133,100.0
100,GN N000110-1258,RN,GN N*,61,61,100.0
100,GN N0003 2-1197,RN,GN N*,48,48,100.0
100,GN N0041 1-1440,RN,GN N*,66,66,100.0
100,GN N0003 3-1185,RN,GN N*,17,17,100.0
100,GN N0022 1-1496,RN,GN N*,124,124,100.0
100,GN N0011 1,RN,GN N*,56,56,100.0
100,GN N0017 1-1280,RN,GN N*,110,110,100.0
100,RN1-OSM-119,RN,*-OSM-*,10,10,100.0
100,KA 086-w38895164,RU,autre,6,6,100.0
100,GN N0024 2-1333,RN,GN N*,71,71,100.0
100,GN N0005 3-1176,RN,GN N*,29,29,100.0
100,GN N0003 3-1200,RN,GN N*,113,113,100.0
100,DI 002-w1096262466,RU,autre,6,6,100.0
100,GN N0034 1-1451,RN,GN N*,103,103,100.0
100,GN N0003 1-1190,RN,GN N*,39,39,100.0
100,GN N0001 4-1078,RN,GN N*,27,27,100.0
100,MA. 006-w605957606,RU,autre,5,5,100.0
100,RN1-OSM-24,RN,*-OSM-*,5,5,100.0
100,GN N0006 1-1522,RN,GN N*,93,93,100.0
100,GN N0001 6-1086,RN,GN N*,33,33,100.0
100,GN N0003 2-1195,RN,GN N*,54,54,100.0
100,GN N0001 1,RN,GN N*,47,47,100.0
100,RN1-OSM-69,RN,*-OSM-*,2,2,100.0
100,GN N0029 1-1426,RN,GN N*,105,105,100.0
100,GN N0022 2-1359,RN,GN N*,39,39,100.0
100,RN25-OSM-9,RN,*-OSM-*,30,30,100.0
100,RES-416,RR,RES-*,1,1,100.0
100,GN N0005 2-1172,RN,GN N*,36,36,100.0
100,GN N0001 3-1067,RN,GN N*,18,18,100.0
100,RO. 001,RU,autre,13,13,100.0
100,GN N0006 1-1154,RN,GN N*,36,36,100.0
100,GN N0002 1-1098,RN,GN N*,68,68,100.0
100,RN1-OSM-14,RN,*-OSM-*,25,25,100.0
100,GN N0005 4-1324,RN,GN N*,54,54,100.0
100,GN N0010 1-1273,RN,GN N*,60,60,100.0
100,GN N0001 4-1080,RN,GN N*,73,73,100.0
100,RES-375,RR,RES-*,1,1,100.0
100,GN N0003 2-1196,RN,GN N*,45,45,100.0
100,GN N0030 2-1248,RN,GN N*,75,75,100.0
100,GN N0030 2-1473,RN,GN N*,47,47,100.0
100,GN N0011 1-1265,RN,GN N*,106,106,100.0
100,GN N0001 4-1062,RN,GN N*,39,39,100.0
100,GN N0002 1,RN,GN N*,31,31,100.0
100,GN N0002 5-1532,RN,GN N*,65,65,100.0
100,GN N0006 3-1161,RN,GN N*,76,76,100.0
100,GN N0002 3-1120,RN,GN N*,43,43,100.0
100,GN N0003 3-1198,RN,GN N*,7,7,100.0
100,GN N0036 1-1419,RN,GN N*,36,36,100.0
100,GN N0027 1-1320,RN,GN N*,21,21,100.0
100,GN N0005 1,RN,GN N*,49,49,100.0
100,GN N0025 2,RN,GN N*,72,72,100.0
100,GN N0009 1-1336,RN,GN N*,60,60,100.0
100,RN23-OSM-0,RN,*-OSM-*,38,38,100.0
100,GN N0039 1-1505,RN,GN N*,81,81,100.0
100,GN N0010 2-1266,RN,GN N*,38,38,100.0
100,GN N0008 1-1331,RN,GN N*,54,54,100.0
100,GN N0002 4-1133,RN,GN N*,61,61,100.0
100,GN N0002 6-1464,RN,GN N*,18,18,100.0
