830						0		6.234	13
831						0		15.539	26
832						0		5.170	10
833						0		2.671	3
834						0		2.324	4
835						0		3.378	7
836						0		13.357	15
837						0		9.061	17
838						0		13.492	16
839						0		17.598	31
840						0		3.038	8
841						0		5.314	11
842						0		2.631	6
843						0		13.584	22
844						0		8.288	19
845						0		8.474	17
846						0		4.910	11
847						0		12.832	22
848						0		17.262	30
849						0		31.584	49
850						0		14.328	22
851						0		11.951	21
852						0		14.808	19
853						0		2.606	7
854						0		11.476	23
855						0		9.895	15
856						0		22.024	28
857						0		24.935	36
858						0		27.950	43
859						0		49.252	53
860						0		10.793	18
861						0		4.935	10
862						0		25.412	28
863						0		76.542	114
864						0		42.195	56
865						0		28.546	49
866						0		6.586	11
867						0		13.524	23
868						0		24.030	37
869						0		15.461	21
870						0		44.732	60
871						0		5.196	11
872						0		36.646	56
873						0		24.715	32
874						0		18.954	24
875						0		13.945	19
876						0		39.762	73
877						0		32.834	47
878						0		7.336	16
879						0		16.773	29
880						0		30.540	52
881						0		18.310	37
882						0		12.719	34
883						0		21.838	41
884						0		3.418	7
885						0		18.510	30
886						0		5.570	12
887						0		30.267	47
888						0		12.272	23
889						0		13.111	23
890						0		13.855	23
891						0		10.784	3
892						0		19.786	29
893						0		4.356	8
894						0		19.375	25
895						0		7.145	14
896						0		10.266	21
897						0		5.820	13
898						0		8.467	21
899						0		5.970	11
900						0		6.225	10
901						0		10.916	26
902						0		8.057	14
903						0		10.456	22
904						0		7.900	18
905						0		10.451	19
906						0		21.187	34
907						0		13.873	22
908						0		22.861	32
909						0		5.049	6
910						0		31.576	34
911						0		20.570	10
912						0		14.405	33
913						0		11.830	17
914						0		15.800	27
915						0		3.082	6
916						0		27.754	56
917						0		15.566	28
918						0		14.025	24
919						0		32.084	43
920						0		18.126	25
921						0		55.145	83
922						0		4.899	13
923						0		36.662	58
924						0		5.190	10
925						0		16.861	30
926						0		8.491	18
927						0		8.219	16
928						0		28.654	39
929						0		5.032	13
930						0		5.842	11
931						0		11.507	27
932						0		23.263	34
933						0		30.691	40
934						0		18.986	29
935						0		32.576	41
936						0		37.901	44
937						0		43.497	60
938						0		4.921	9
939						0		5.763	13
940						0		9.382	19
941						0		9.127	15
942						0		37.065	48
943						0		4.038	9
944						0		22.186	30
945						0		4.375	9
946						0		7.179	16
947						0		8.399	18
948						0		21.628	38
949						0		19.393	28
950						0		14.150	22
951						0		13.813	22
952						0		28.372	39
953						0		0.169	2
954						0		15.039	24
955						0		37.298	48
956						0		39.046	59
957						0		14.731	28
958						0		6.162	12
959						0		13.161	20
960						0		6.727	12
961						0		8.179	14
962						0		6.274	15
963						0		28.881	39
964						0		27.004	37
965						0		31.460	44
966						0		45.340	76
967						0		25.450	50
968						0		9.262	20
969						0		6.649	16
970						0		23.879	37
971						0		6.089	15
972						0		5.670	17
973						0		2.251	7
974						0		73.549	114
975						0		10.430	23
976						0		18.791	29
977						0		20.832	36
978						0		13.344	22
979						0		61.952	92
980						0		23.339	40
981						0		13.327	25
982						0		19.558	32
983						0		13.975	21
984						0		12.487	22
985						0		10.488	18
986						0		12.377	17
987						0		12.382	22
988						0		10.916	16
989						0		3.572	8
990						0		19.974	34
991						0		5.999	13
992						0		10.581	18
993						0		9.558	15
994						0		9.158	16
995						0		13.720	21
996						0		8.228	18
997						0		4.482	9
998						0		9.111	17
999						0		3.559	9
1000						0		4.586	9
1001						0		14.370	25
1002						0		20.384	27
1003						0		10.269	15
1004						0		17.824	29
1005						0		10.174	15
1006						0		5.580	14
1007						0		4.915	11
1008						0		18.145	27
1009						0		12.131	19
1010						0		16.891	24
1011						0		20.049	29
1012						0		25.665	36
1013						0		14.412	22
1014						0		5.557	13
1015						0		13.843	22
1016						0		13.790	28
1017						0		8.123	16
1018						0		22.616	39
1019						0		22.510	31
1020						0		15.948	25
1021						0		15.635	24
1022						0		8.828	17
1023						0		10.352	10
1024						0		37.023	27
1025						0		19.937	14
1026						0		74.611	42
1027						0		29.845	22
1028						0		15.012	27
