PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			29	512	PONT	Pont de Milo	Kankan	w541194645
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			29	134006	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w742294911
PONT_SANS_OUVRAGE	Gué	Route non classifiée			29	72033	PONT	Pont du Konkoure	Kindia	w330779892
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			29	126649	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w738019054
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			29	117286	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w917969559
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			29	99787	PONT	Pont du Konkoure	Boké	w633607212
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			28	148341	PONT	Pont de Milo	Kankan	w310854068
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			28	135324	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w742333600
PONT_SANS_OUVRAGE	Gué	Route non classifiée			28	153236	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w738964148
PONT_SANS_OUVRAGE	Gué	Route résidentielle			28	31634	PONT	Pont de Kolente	Kindia	w545944873
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			27	154745	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w738964111
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			27	134376	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745048899
